EDGES START
2747.28	3276.40	2742.46	3333.33
6080.62	3276.40	6075.79	3333.33
9413.95	3276.40	9409.12	3333.33
6080.62	6609.73	6075.79	6666.67
2747.28	6609.73	2742.46	6666.67
9413.95	6609.73	9409.12	6666.67
2747.28	9943.06	2742.46	10000.00
6080.62	9943.06	6075.79	10000.00
9413.95	9943.06	9409.12	10000.00
2837.95	3320.10	2829.53	3333.33
6171.29	3320.10	6162.87	3333.33
9504.62	3320.10	9496.20	3333.33
6171.29	6653.44	6162.87	6666.67
2837.95	6653.44	2829.53	6666.67
9504.62	6653.44	9496.20	6666.67
2837.95	9986.77	2829.53	10000.00
6171.29	9986.77	6162.87	10000.00
9504.62	9986.77	9496.20	10000.00
858.76	3314.50	861.85	3333.33
4192.09	3314.50	4195.18	3333.33
7525.42	3314.50	7528.51	3333.33
4192.09	6647.83	4195.18	6666.67
858.76	6647.83	861.85	6666.67
7525.42	6647.83	7528.51	6666.67
858.76	9981.17	861.85	10000.00
4192.09	9981.17	4195.18	10000.00
7525.42	9981.17	7528.51	10000.00
1777.87	3330.18	1777.08	3333.33
5111.21	3330.18	5110.42	3333.33
8444.54	3330.18	8443.75	3333.33
5111.21	6663.51	5110.42	6666.67
1777.87	6663.51	1777.08	6666.67
8444.54	6663.51	8443.75	6666.67
1777.87	9996.84	1777.08	10000.00
5111.21	9996.84	5110.42	10000.00
8444.54	9996.84	8443.75	10000.00
1049.88	3329.32	1047.69	3333.33
4383.22	3329.32	4381.02	3333.33
7716.55	3329.32	7714.36	3333.33
4383.22	6662.66	4381.02	6666.67
1049.88	6662.66	1047.69	6666.67
7716.55	6662.66	7714.36	6666.67
1049.88	9995.99	1047.69	10000.00
4383.22	9995.99	4381.02	10000.00
7716.55	9995.99	7714.36	10000.00
1154.44	3316.95	1154.74	3333.33
4487.77	3316.95	4488.07	3333.33
7821.11	3316.95	7821.40	3333.33
4487.77	6650.28	4488.07	6666.67
1154.44	6650.28	1154.74	6666.67
7821.11	6650.28	7821.40	6666.67
1154.44	9983.62	1154.74	10000.00
4487.77	9983.62	4488.07	10000.00
7821.11	9983.62	7821.40	10000.00
2647.69	3323.22	2651.48	3333.33
5981.03	3323.22	5984.82	3333.33
9314.36	3323.22	9318.15	3333.33
5981.03	6656.56	5984.82	6666.67
2647.69	6656.56	2651.48	6666.67
9314.36	6656.56	9318.15	6666.67
2647.69	9989.89	2651.48	10000.00
5981.03	9989.89	5984.82	10000.00
9314.36	9989.89	9318.15	10000.00
1204.14	3298.07	1233.94	3333.33
4537.47	3298.07	4567.27	3333.33
7870.81	3298.07	7900.60	3333.33
4537.47	6631.40	4567.27	6666.67
1204.14	6631.40	1233.94	6666.67
7870.81	6631.40	7900.60	6666.67
1204.14	9964.73	1233.94	10000.00
4537.47	9964.73	4567.27	10000.00
7870.81	9964.73	7900.60	10000.00
459.09	3234.34	528.83	3333.33
3792.42	3234.34	3862.16	3333.33
7125.75	3234.34	7195.49	3333.33
3792.42	6567.68	3862.16	6666.67
459.09	6567.68	528.83	6666.67
7125.75	6567.68	7195.49	6666.67
459.09	9901.01	528.83	10000.00
3792.42	9901.01	3862.16	10000.00
7125.75	9901.01	7195.49	10000.00
1964.23	3321.65	1967.14	3333.33
5297.56	3321.65	5300.47	3333.33
8630.90	3321.65	8633.81	3333.33
5297.56	6654.98	5300.47	6666.67
1964.23	6654.98	1967.14	6666.67
8630.90	6654.98	8633.81	6666.67
1964.23	9988.32	1967.14	10000.00
5297.56	9988.32	5300.47	10000.00
8630.90	9988.32	8633.81	10000.00
430.01	3228.44	474.87	3333.33
3763.35	3228.44	3808.20	3333.33
7096.68	3228.44	7141.53	3333.33
3763.35	6561.78	3808.20	6666.67
430.01	6561.78	474.87	6666.67
7096.68	6561.78	7141.53	6666.67
430.01	9895.11	474.87	10000.00
3763.35	9895.11	3808.20	10000.00
7096.68	9895.11	7141.53	10000.00
1419.91	3316.45	1412.76	3333.33
4753.24	3316.45	4746.09	3333.33
8086.58	3316.45	8079.42	3333.33
4753.24	6649.78	4746.09	6666.67
1419.91	6649.78	1412.76	6666.67
8086.58	6649.78	8079.42	6666.67
1419.91	9983.12	1412.76	10000.00
4753.24	9983.12	4746.09	10000.00
8086.58	9983.12	8079.42	10000.00
3034.20	3328.50	3032.88	3333.33
6367.54	3328.50	6366.21	3333.33
9700.87	3328.50	9699.55	3333.33
6367.54	6661.83	6366.21	6666.67
3034.20	6661.83	3032.88	6666.67
9700.87	6661.83	9699.55	6666.67
3034.20	9995.16	3032.88	10000.00
6367.54	9995.16	6366.21	10000.00
9700.87	9995.16	9699.55	10000.00
1419.91	3316.45	1435.79	3333.33
4753.24	3316.45	4769.13	3333.33
8086.58	3316.45	8102.46	3333.33
4753.24	6649.78	4769.13	6666.67
1419.91	6649.78	1435.79	6666.67
8086.58	6649.78	8102.46	6666.67
1419.91	9983.12	1435.79	10000.00
4753.24	9983.12	4769.13	10000.00
8086.58	9983.12	8102.46	10000.00
1695.77	3283.46	1675.91	3333.33
5029.10	3283.46	5009.24	3333.33
8362.43	3283.46	8342.57	3333.33
5029.10	6616.80	5009.24	6666.67
1695.77	6616.80	1675.91	6666.67
8362.43	6616.80	8342.57	6666.67
1695.77	9950.13	1675.91	10000.00
5029.10	9950.13	5009.24	10000.00
8362.43	9950.13	8342.57	10000.00
384.41	3244.11	358.11	3333.33
3717.74	3244.11	3691.44	3333.33
7051.08	3244.11	7024.78	3333.33
3717.74	6577.44	3691.44	6666.67
384.41	6577.44	358.11	6666.67
7051.08	6577.44	7024.78	6666.67
384.41	9910.77	358.11	10000.00
3717.74	9910.77	3691.44	10000.00
7051.08	9910.77	7024.78	10000.00
3190.04	3310.33	3193.40	3333.33
6523.37	3310.33	6526.74	3333.33
9856.70	3310.33	9860.07	3333.33
6523.37	6643.66	6526.74	6666.67
3190.04	6643.66	3193.40	6666.67
9856.70	6643.66	9860.07	6666.67
3190.04	9977.00	3193.40	10000.00
6523.37	9977.00	6526.74	10000.00
9856.70	9977.00	9860.07	10000.00
3058.07	3309.89	3092.33	3333.33
6391.40	3309.89	6425.66	3333.33
9724.73	3309.89	9759.00	3333.33
6391.40	6643.22	6425.66	6666.67
3058.07	6643.22	3092.33	6666.67
9724.73	6643.22	9759.00	6666.67
3058.07	9976.56	3092.33	10000.00
6391.40	9976.56	6425.66	10000.00
9724.73	9976.56	9759.00	10000.00
2619.21	3322.05	2607.93	3333.33
5952.55	3322.05	5941.27	3333.33
9285.88	3322.05	9274.60	3333.33
5952.55	6655.39	5941.27	6666.67
2619.21	6655.39	2607.93	6666.67
9285.88	6655.39	9274.60	6666.67
2619.21	9988.72	2607.93	10000.00
5952.55	9988.72	5941.27	10000.00
9285.88	9988.72	9274.60	10000.00
2837.95	3320.10	2849.68	3333.33
6171.29	3320.10	6183.01	3333.33
9504.62	3320.10	9516.34	3333.33
6171.29	6653.44	6183.01	6666.67
2837.95	6653.44	2849.68	6666.67
9504.62	6653.44	9516.34	6666.67
2837.95	9986.77	2849.68	10000.00
6171.29	9986.77	6183.01	10000.00
9504.62	9986.77	9516.34	10000.00
1604.47	3265.15	1571.19	3333.33
4937.80	3265.15	4904.52	3333.33
8271.13	3265.15	8237.86	3333.33
4937.80	6598.48	4904.52	6666.67
1604.47	6598.48	1571.19	6666.67
8271.13	6598.48	8237.86	6666.67
1604.47	9931.82	1571.19	10000.00
4937.80	9931.82	4904.52	10000.00
8271.13	9931.82	8237.86	10000.00
2264.87	3333.33	2290.30	3310.84
5598.20	3333.33	5623.63	3310.84
8931.54	3333.33	8956.97	3310.84
5598.20	6666.67	5623.63	6644.18
2264.87	6666.67	2290.30	6644.18
8931.54	6666.67	8956.97	6644.18
2264.87	10000.00	2290.30	9977.51
5598.20	10000.00	5623.63	9977.51
8931.54	10000.00	8956.97	9977.51
1930.19	3333.33	1964.23	3321.65
5263.52	3333.33	5297.56	3321.65
8596.85	3333.33	8630.90	3321.65
5263.52	6666.67	5297.56	6654.98
1930.19	6666.67	1964.23	6654.98
8596.85	6666.67	8630.90	6654.98
1930.19	10000.00	1964.23	9988.32
5263.52	10000.00	5297.56	9988.32
8596.85	10000.00	8630.90	9988.32
1777.87	3330.18	1783.07	3333.33
5111.21	3330.18	5116.40	3333.33
8444.54	3330.18	8449.73	3333.33
5111.21	6663.51	5116.40	6666.67
1777.87	6663.51	1783.07	6666.67
8444.54	6663.51	8449.73	6666.67
1777.87	9996.84	1783.07	10000.00
5111.21	9996.84	5116.40	10000.00
8444.54	9996.84	8449.73	10000.00
1154.44	3316.95	1204.14	3298.07
4487.77	3316.95	4537.47	3298.07
7821.11	3316.95	7870.81	3298.07
4487.77	6650.28	4537.47	6631.40
1154.44	6650.28	1204.14	6631.40
7821.11	6650.28	7870.81	6631.40
1154.44	9983.62	1204.14	9964.73
4487.77	9983.62	4537.47	9964.73
7821.11	9983.62	7870.81	9964.73
1151.38	3315.94	1154.44	3316.95
4484.71	3315.94	4487.77	3316.95
7818.04	3315.94	7821.11	3316.95
4484.71	6649.28	4487.77	6650.28
1151.38	6649.28	1154.44	6650.28
7818.04	6649.28	7821.11	6650.28
1151.38	9982.61	1154.44	9983.62
4484.71	9982.61	4487.77	9983.62
7818.04	9982.61	7821.11	9983.62
1125.78	3263.68	1151.38	3315.94
4459.11	3263.68	4484.71	3315.94
7792.45	3263.68	7818.04	3315.94
4459.11	6597.01	4484.71	6649.28
1125.78	6597.01	1151.38	6649.28
7792.45	6597.01	7818.04	6649.28
1125.78	9930.35	1151.38	9982.61
4459.11	9930.35	4484.71	9982.61
7792.45	9930.35	7818.04	9982.61
1049.88	3329.32	1151.38	3315.94
4383.22	3329.32	4484.71	3315.94
7716.55	3329.32	7818.04	3315.94
4383.22	6662.66	4484.71	6649.28
1049.88	6662.66	1151.38	6649.28
7716.55	6662.66	7818.04	6649.28
1049.88	9995.99	1151.38	9982.61
4383.22	9995.99	4484.71	9982.61
7716.55	9995.99	7818.04	9982.61
2290.30	3310.84	2298.73	3333.33
5623.63	3310.84	5632.07	3333.33
8956.97	3310.84	8965.40	3333.33
5623.63	6644.18	5632.07	6666.67
2290.30	6644.18	2298.73	6666.67
8956.97	6644.18	8965.40	6666.67
2290.30	9977.51	2298.73	10000.00
5623.63	9977.51	5632.07	10000.00
8956.97	9977.51	8965.40	10000.00
3034.20	3328.50	3058.07	3309.89
6367.54	3328.50	6391.40	3309.89
9700.87	3328.50	9724.73	3309.89
6367.54	6661.83	6391.40	6643.22
3034.20	6661.83	3058.07	6643.22
9700.87	6661.83	9724.73	6643.22
3034.20	9995.16	3058.07	9976.56
6367.54	9995.16	6391.40	9976.56
9700.87	9995.16	9724.73	9976.56
2868.45	3224.27	3034.20	3328.50
6201.78	3224.27	6367.54	3328.50
9535.12	3224.27	9700.87	3328.50
6201.78	6557.61	6367.54	6661.83
2868.45	6557.61	3034.20	6661.83
9535.12	6557.61	9700.87	6661.83
2868.45	9890.94	3034.20	9995.16
6201.78	9890.94	6367.54	9995.16
9535.12	9890.94	9700.87	9995.16
1748.76	3290.95	1777.87	3330.18
5082.09	3290.95	5111.21	3330.18
8415.42	3290.95	8444.54	3330.18
5082.09	6624.29	5111.21	6663.51
1748.76	6624.29	1777.87	6663.51
8415.42	6624.29	8444.54	6663.51
1748.76	9957.62	1777.87	9996.84
5082.09	9957.62	5111.21	9996.84
8415.42	9957.62	8444.54	9996.84
81.42	3292.61	56.06	3333.33
3414.76	3292.61	3389.39	3333.33
6748.09	3292.61	6722.72	3333.33
3414.76	6625.94	3389.39	6666.67
81.42	6625.94	56.06	6666.67
6748.09	6625.94	6722.72	6666.67
81.42	9959.28	56.06	10000.00
3414.76	9959.28	3389.39	10000.00
6748.09	9959.28	6722.72	10000.00
756.95	3329.22	757.35	3333.33
4090.28	3329.22	4090.68	3333.33
7423.61	3329.22	7424.01	3333.33
4090.28	6662.55	4090.68	6666.67
756.95	6662.55	757.35	6666.67
7423.61	6662.55	7424.01	6666.67
756.95	9995.89	757.35	10000.00
4090.28	9995.89	4090.68	10000.00
7423.61	9995.89	7424.01	10000.00
2507.22	3278.88	2510.80	3333.33
5840.56	3278.88	5844.13	3333.33
9173.89	3278.88	9177.47	3333.33
5840.56	6612.21	5844.13	6666.67
2507.22	6612.21	2510.80	6666.67
9173.89	6612.21	9177.47	6666.67
2507.22	9945.55	2510.80	10000.00
5840.56	9945.55	5844.13	10000.00
